,Issuance_Date,Asset_Class,Deal_Name,Region,Ticker,Tranche,Currency,Size(M),WAL,WALX,Moodys,S&P,Fitch,DBRS,Kroll,MorningStar,C/E,LTV,TYPE,Bench,Guidance-L,Guidance-H,Spread,Coupon,Yield,Issue_Price,Market_Type
CARMX-2011-2,2011-09-14,AUTO,CARMX-2011-2,USOA,CARMX,A-1,USD,108.000,0.24,-,P-1,-,F1+,-,-,-,-,-,Floating,1mL,-,-,-3,0.31%,0.311%,100.00000,UKPrime
CARMX-2011-2,2011-09-14,AUTO,CARMX-2011-2,USOA,CARMX,A-2,USD,213.000,1.05,-,Aaa,-,AAA,-,-,-,-,-,Fixed,EDSF,-,-,17,0.68%,0.690%,99.99058,UKPrime
AMOT-2011-4,2011-09-14,AUTO,AMOT-2011-4,USOA,AMOT,A1,USD,250.000,2.98,-,Aaa,AAA,-,-,-,-,-,-,Floating,1mL,-,-,80,1mL+80,-,100.00000,UKPrime
CARMX-2011-2,2011-09-14,AUTO,CARMX-2011-2,USOA,CARMX,A-4,USD,128.222,3.46,-,Aaa,-,AAA,-,-,-,-,-,Fixed,Swaps,-,-,58,1.35%,1.362%,99.97246,UKPrime
CARMX-2011-2,2011-09-14,AUTO,CARMX-2011-2,USOA,CARMX,B,USD,12.026,3.90,-,Aa2,-,AA,-,-,-,-,-,Fixed,Swaps,-,-,120,2.08%,2.093%,99.98532,UKPrime
CARMX-2011-2,2011-09-14,AUTO,CARMX-2011-2,USOA,CARMX,D,USD,7.801,3.90,-,Baa2,-,BBB,-,-,-,-,-,Fixed,Swaps,-,-,275,3.61%,3.643%,99.97955,UKPrime
BMWOT-2011-A,2011-09-14,AUTO,BMWOT-2011-A,USOA,BMWOT,A1,USD,314.300,0.26,-,P-1,-,F1+,-,-,-,-,-,Floating,1mL,-,-,-,L-5,-,100.00000,UKPrime
BMWOT-2011-A,2011-09-14,AUTO,BMWOT-2011-A,USOA,BMWOT,A2,USD,392.000,0.99,-,Aaa,-,AAA,-,-,-,-,-,Fixed,EDSF,-,-,11,0.63%,0.630%,99.99983,UKPrime
BMWOT-2011-A,2011-09-14,AUTO,BMWOT-2011-A,USOA,BMWOT,A3,USD,442.000,2.15,-,Aaa,-,AAA,-,-,-,-,-,Fixed,Swaps,-,-,23,0.76%,0.770%,99.98556,UKPrime
CARMX-2011-2,2011-09-14,AUTO,CARMX-2011-2,USOA,CARMX,C,USD,14.951,3.90,-,A2,-,A,-,-,-,-,-,Fixed,Swaps,-,-,175,2.62%,2.643%,99.96835,UKPrime
AMOT-2011-4,2011-09-14,AUTO,AMOT-2011-4,USOA,AMOT,A2,USD,250.000,2.98,-,Aaa,AAA,-,-,-,-,-,-,Fixed,Swaps,-,-,90,1.54%,1.550%,99.97381,UKPrime
AMOT-2011-4,2011-09-14,AUTO,AMOT-2011-4,USOA,AMOT,B,USD,24.650,2.98,-,Aa2,AA,-,-,-,-,-,-,Fixed,-,-,-,-,-,-,100.00000,UKPrime
AMOT-2011-4,2011-09-14,AUTO,AMOT-2011-4,USOA,AMOT,C,USD,38.730,2.98,-,A2,A,-,-,-,-,-,-,Fixed,-,-,-,-,-,-,100.00000,UKPrime
AMOT-2011-4,2011-09-14,AUTO,AMOT-2011-4,USOA,AMOT,D,USD,28.170,2.98,-,Baa2,BBB,-,-,-,-,-,-,Fixed,-,-,-,-,-,-,100.00000,UKPrime
BMWOT-2011-A,2011-09-14,AUTO,BMWOT-2011-A,USOA,BMWOT,A4,USD,101.700,3.35,-,Aaa,-,AAA,-,-,-,-,-,Fixed,Swaps,-,-,31,1.03%,1.360%,99.98759,UKPrime
NALT-2011-B,2011-09-21,AUTO,NALT-2011-B,USOA,NALT,A-1,USD,156.000,0.33,-,P-1,-,F1+,-,-,-,-,-,Fixed,1mL,-,-,-6,0.35%,0.350%,100.00000,UKPrime
TAOT-2011-B,2011-09-21,AUTO,TAOT-2011-B,USOA,TAOT,A1,USD,480.000,-,-,-,-,-,-,-,-,-,-,Fixed,-,-,-,-,-,-,-,UKPrime
TAOT-2011-B,2011-09-21,AUTO,TAOT-2011-B,USOA,TAOT,A2,USD,459.000,1.10,-,Aaa,AAA,-,-,-,-,-,-,Fixed,EDSF,-,-,9,0.53%,0.530%,99.99845,UKPrime
TAOT-2011-B,2011-09-21,AUTO,TAOT-2011-B,USOA,TAOT,A3,USD,331.200,2.15,-,Aaa,AAA,-,-,-,-,-,-,Fixed,Swaps,-,-,21,0.68%,0.690%,99.98715,UKPrime
TAOT-2011-B,2011-09-21,AUTO,TAOT-2011-B,USOA,TAOT,A4,USD,88.820,3.11,-,Aaa,AAA,-,-,-,-,-,-,Fixed,Swaps,-,-,21,0.94%,0.950%,99.98429,UKPrime
VWMT-2011-1,2011-09-21,AUTO,VWMT-2011-1,USOA,VWMT,A,USD,625.000,2.98,-,Aaa,AAA,-,-,-,-,-,-,Floating,-,-,-,-,1mL+68,-,100.00000,UKPrime
NALT-2011-B,2011-09-21,AUTO,NALT-2011-B,USOA,NALT,A-4,USD,85.000,2.51,-,Aaa,-,AAA,-,-,-,-,-,Floating,Swaps,-,-,55,1.10%,1.109%,99.98403,UKPrime
NALT-2011-B,2011-09-21,AUTO,NALT-2011-B,USOA,NALT,A-3,USD,351.000,2.06,-,Aaa,-,AAA,-,-,-,-,-,Floating,Swaps,-,-,43,0.92%,0.931%,99.98126,UKPrime
NALT-2011-B,2011-09-21,AUTO,NALT-2011-B,USOA,NALT,A-2,USD,378.000,1.24,-,Aaa,-,AAA,-,-,-,-,-,Floating,1mL,-,-,18,1mL+18,-,100.00000,UKPrime
TAOT-2011-B,2011-09-21,AUTO,TAOT-2011-B,USOA,TAOT,B,USD,43.510,-,-,-,-,-,-,-,-,-,-,Fixed,-,-,-,-,-,-,-,UKPrime
HART-2011-C,2011-09-28,AUTO,HART-2011-C,USOA,HART,A-1,USD,230.000,0.30,-,P-1,-,F1+,-,-,-,-,-,Fixed,1mL,-,-,-6,0.34%,0.343%,100.00000,UKPrime
HART-2011-C,2011-09-28,AUTO,HART-2011-C,USOA,HART,A-4,USD,189.260,3.57,-,Aaa,-,AAA,-,-,-,-,-,Fixed,Swaps,-,-,45,1.30%,1.311%,99.97404,UKPrime
HART-2011-C,2011-09-28,AUTO,HART-2011-C,USOA,HART,A-3,USD,270.000,2.25,-,Aaa,-,AAA,-,-,-,-,-,Fixed,Swaps,-,-,24,0.83%,0.835%,99.99209,UKPrime
HART-2011-C,2011-09-28,AUTO,HART-2011-C,USOA,HART,A-2,USD,315.000,1.10,-,Aaa,-,AAA,-,-,-,-,-,Fixed,EDSF,-,-,11,0.62%,0.627%,99.99319,UKPrime
FORDF-2011-2,2011-10-06,AUTO,FORDF-2011-2,USOA,FORDF,B,USD,43.460,1.93,-,Aa1,AA,AA,-,-,-,-,-,Fixed,EDSF,-,-,125,1.87%,1.880%,99.98930,UKPrime
FORDF-2011-2,2011-10-06,AUTO,FORDF-2011-2,USOA,FORDF,A2,USD,800.000,1.93,-,Aaa,AAA,AAA,-,-,-,-,-,Floating,-,-,-,-,1mL+60,-,100.00000,UKPrime
FORDF-2011-2,2011-10-06,AUTO,FORDF-2011-2,USOA,FORDF,D,USD,37.260,1.93,-,A3,BBB,BBB,-,-,-,-,-,Fixed,EDSF,-,-,225,2.86%,2.880%,99.98905,UKPrime
FORDF-2011-2,2011-10-06,AUTO,FORDF-2011-2,USOA,FORDF,A1,USD,150.000,1.93,-,Aaa,AAA,AAA,-,-,-,-,-,Fixed,EDSF,-,-,-,1.32%,1.330%,99.98230,UKPrime
FORDF-2011-2,2011-10-06,AUTO,FORDF-2011-2,USOA,FORDF,C,USD,62.090,1.93,-,Aa3,A,A,-,-,-,-,-,Fixed,EDSF,-,-,175,2.37%,2.380%,99.99762,UKPrime
HAROT-2011-3,2011-10-13,AUTO,HAROT-2011-3,USOA,HAROT,A2,USD,492.000,1.10,-,Aaa,-,AAA,-,-,-,-,-,Fixed,EDSF,-,-,9,0.67%,0.680%,99.99337,UKPrime
HAROT-2011-3,2011-10-13,AUTO,HAROT-2011-3,USOA,HAROT,A1,USD,418.000,0.35,-,P-1,-,F1+,-,-,-,-,-,Fixed,1mL,-,-,-8,0.40%,0.400%,100.00000,UKPrime
HAROT-2011-3,2011-10-13,AUTO,HAROT-2011-3,USOA,HAROT,A4,USD,138.900,3.08,-,Aaa,-,AAA,-,-,-,-,-,Fixed,Swaps,-,-,32,1.17%,1.180%,99.99055,UKPrime
HAROT-2011-3,2011-10-13,AUTO,HAROT-2011-3,USOA,HAROT,A3,USD,435.000,2.20,-,Aaa,-,AAA,-,-,-,-,-,Fixed,Swaps,-,-,20,0.88%,0.890%,99.99048,UKPrime
AMOT-2011-5,2011-10-13,AUTO,AMOT-2011-5,USOA,AMOT,C,USD,46.480,1.66,-,A2,A,-,-,-,-,-,-,Floating,1mL,-,-,-,1mL+185,-,100.00000,UKPrime
AMOT-2011-5,2011-10-13,AUTO,AMOT-2011-5,USOA,AMOT,A,USD,600.000,1.66,-,Aaa,AAA,-,-,-,-,-,-,Floating,1mL,-,-,-,1mL+65,-,100.00000,UKPrime
AMOT-2011-5,2011-10-13,AUTO,AMOT-2011-5,USOA,AMOT,B,USD,29.580,1.66,-,Aa2,AA,-,-,-,-,-,-,Floating,1mL,-,-,-,1mL+135,-,100.00000,UKPrime
AMOT-2011-5,2011-10-13,AUTO,AMOT-2011-5,USOA,AMOT,D,USD,33.800,1.66,-,Baa2,BBB,-,-,-,-,-,-,Floating,1mL,-,-,-,1mL+250,-,100.00000,UKPrime
FORDL-2011-B,2011-10-25,AUTO,FORDL-2011-B,USOA,FORDL,A2,USD,280.000,1.20,-,-,AAA,AAA,-,-,-,-,-,Fixed,EDSF,-,-,25,0.82%,0.830%,99.99098,UKPrime
FORDL-2011-B,2011-10-25,AUTO,FORDL-2011-B,USOA,FORDL,A3,USD,200.000,1.86,-,-,AAA,AAA,-,-,-,-,-,Fixed,EDSF,-,-,45,1.05%,1.060%,99.98772,UKPrime
FORDL-2011-B,2011-10-25,AUTO,FORDL-2011-B,USOA,FORDL,A4,USD,62.630,2.40,-,-,AAA,AAA,-,-,-,-,-,Fixed,Swaps,-,-,75,1.42%,1.430%,99.99347,UKPrime
FORDL-2011-B,2011-10-25,AUTO,FORDL-2011-B,USOA,FORDL,B,USD,35.210,2.54,-,-,AA,AA,-,-,-,-,-,Fixed,Swaps,-,-,125,1.94%,1.950%,99.99723,UKPrime
FORDL-2011-B,2011-10-25,AUTO,FORDL-2011-B,USOA,FORDL,A1,USD,180.000,0.39,-,-,A-1+,F1+,-,-,-,-,-,Fixed,Swaps,-,-,-5,0.48%,0.480%,100.00000,UKPrime
WOART-2011-B,2011-11-02,AUTO,WOART-2011-B,USOA,WOART,B,USD,19.190,3.75,-,A2,AA,-,-,-,-,-,-,Fixed,Swaps,-,-,110,-,-,-,UKPrime
HDMOT-2011-2,2011-11-02,AUTO,HDMOT-2011-2,USOA,HDMOT,A2,USD,195.000,1.15,-,Aaa,-,AAA,-,-,-,-,-,Fixed,EDSF,-,-,18,0.71%,0.720%,99.98864,UKPrime
HDMOT-2011-2,2011-11-02,AUTO,HDMOT-2011-2,USOA,HDMOT,A3,USD,131.000,2.40,-,Aaa,-,AAA,-,-,-,-,-,Fixed,Swaps,-,-,50,1.11%,1.120%,99.98718,UKPrime
HDMOT-2011-2,2011-11-02,AUTO,HDMOT-2011-2,USOA,HDMOT,A4,USD,63.800,3.38,-,Aaa,-,AAA,-,-,-,-,-,Fixed,Swaps,-,-,70,1.47%,1.480%,99.97873,UKPrime
HDMOT-2011-2,2011-11-02,AUTO,HDMOT-2011-2,USOA,HDMOT,A5,USD,26.200,3.77,-,Aa1,-,AA,-,-,-,-,-,Fixed,Swaps,-,-,135,2.21%,2.220%,99.98637,UKPrime
HDMOT-2011-2,2011-11-02,AUTO,HDMOT-2011-2,USOA,HDMOT,C,USD,23.030,3.30,-,A1,-,A,-,-,-,-,-,Fixed,-,-,-,-,2.60%,1.960%,102.07810,UKPrime
HDMOT-2011-2,2011-11-02,AUTO,HDMOT-2011-2,USOA,HDMOT,A1,USD,109.000,0.27,-,P-1,-,F1+,-,-,-,-,-,Fixed,1mL,-,-,-6,0.39%,0.390%,100.00000,UKPrime
WOART-2011-B,2011-11-02,AUTO,WOART-2011-B,USOA,WOART,A4,USD,87.530,3.75,-,Aaa,AAA,-,-,-,-,-,-,Fixed,Swaps,-,-,47,-,-,-,UKPrime
CARMX-2011-3,2011-11-02,AUTO,CARMX-2011-3,USOA,CARMX,A-1,USD,114.000,0.28,-,P-1,-,F1+,-,-,-,-,-,Fixed,-,-,-,-5,0.41%,0.407%,100.00000,UKPrime
CARMX-2011-3,2011-11-02,AUTO,CARMX-2011-3,USOA,CARMX,A-4,USD,85.600,3.74,-,Aaa,-,AAA,-,-,-,-,-,Fixed,-,-,-,65,1.51%,1.517%,99.99190,UKPrime
WOART-2011-B,2011-11-02,AUTO,WOART-2011-B,USOA,WOART,A1,USD,158.000,0.31,-,P-1,A-1+,-,-,-,-,-,-,Fixed,1mL,-,-,-7,-,-,-,UKPrime
WOART-2011-B,2011-11-02,AUTO,WOART-2011-B,USOA,WOART,A2,USD,197.000,1.05,-,Aaa,AAA,-,-,-,-,-,-,Fixed,EDSF,-,-,12,-,-,-,UKPrime
CARMX-2011-3,2011-11-02,AUTO,CARMX-2011-3,USOA,CARMX,D,USD,11.050,4.01,-,Baa1,-,BBB,-,-,-,-,-,Fixed,-,-,-,300,3.90%,3.932%,99.99926,UKPrime
CARMX-2011-3,2011-11-02,AUTO,CARMX-2011-3,USOA,CARMX,C,USD,11.700,4.01,-,A2,-,A,-,-,-,-,-,Fixed,-,-,-,185,2.76%,2.782%,99.97713,UKPrime
WOART-2011-B,2011-11-02,AUTO,WOART-2011-B,USOA,WOART,A3,USD,243.000,2.40,-,Aaa,AAA,-,-,-,-,-,-,Fixed,Swaps,-,-,35,-,-,-,UKPrime
CARMX-2011-3,2011-11-02,AUTO,CARMX-2011-3,USOA,CARMX,A-2,USD,216.000,1.10,-,Aaa,-,AAA,-,-,-,-,-,Fixed,-,-,-,17,0.70%,0.708%,99.99237,UKPrime
CARMX-2011-3,2011-11-02,AUTO,CARMX-2011-3,USOA,CARMX,A-3,USD,198.000,2.47,-,Aaa,-,AAA,-,-,-,-,-,Fixed,-,-,-,45,1.07%,1.074%,99.99609,UKPrime
CARMX-2011-3,2011-11-02,AUTO,CARMX-2011-3,USOA,CARMX,B,USD,13.650,4.01,-,Aa3,-,AA,-,-,-,-,-,Fixed,-,-,-,125,2.18%,2.182%,99.99172,UKPrime
ALLYA-2011-5,2011-11-09,AUTO,ALLYA-2011-5,USOA,ALLYA,A3,USD,325.000,2.41,-,-,AAA,AAA,-,-,-,-,-,Fixed,Swaps,-,-,32,0.99%,1.000%,99.97879,UKPrime
MBALT-2011-B,2011-11-09,AUTO,MBALT-2011-B,USOA,MBALT,A3,USD,340.000,1.05,-,Aaa,-,AAA,-,-,-,-,-,Fixed,EDSF,-,-,45,1.07%,1.080%,99.99562,UKPrime
ALLYA-2011-5,2011-11-09,AUTO,ALLYA-2011-5,USOA,ALLYA,A4,USD,109.300,3.53,-,-,AAA,AAA,-,-,-,-,-,Fixed,Swaps,-,-,47,1.32%,1.330%,99.96792,UKPrime
ALLYA-2011-5,2011-11-09,AUTO,ALLYA-2011-5,USOA,ALLYA,B,USD,38.020,3.75,-,-,AA+,AA,-,-,-,-,-,Fixed,-,-,-,100,1.90%,1.910%,99.98400,UKPrime
ALLYA-2011-5,2011-11-09,AUTO,ALLYA-2011-5,USOA,ALLYA,C,USD,29.870,3.75,-,-,A+,A,-,-,-,-,-,Fixed,-,-,-,150,2.39%,2.410%,99.96432,UKPrime
MBALT-2011-B,2011-11-09,AUTO,MBALT-2011-B,USOA,MBALT,A2,USD,486.000,1.05,-,Aaa,-,AAA,-,-,-,-,-,Fixed,EDSF,-,-,30,0.90%,0.910%,99.99345,UKPrime
ALLYA-2011-5,2011-11-09,AUTO,ALLYA-2011-5,USOA,ALLYA,A2,USD,315.000,1.20,-,-,AAA,AAA,-,-,-,-,-,Fixed,EDSF,-,-,18,0.80%,0.800%,99.99921,UKPrime
PILOT-2011-1,2011-11-09,AUTO,PILOT-2011-1,USOA,PILOT,A1,USD,125.000,0.26,-,P-1,-,F1+,-,-,-,-,-,Fixed,1mL,-,-,-6,-,0.400%,-,UKPrime
PILOT-2011-1,2011-11-09,AUTO,PILOT-2011-1,USOA,PILOT,A2,USD,308.000,1.05,-,Aaa,-,AAA,-,-,-,-,-,Fixed,EDSF,-,-,30,-,0.920%,-,UKPrime
PILOT-2011-1,2011-11-09,AUTO,PILOT-2011-1,USOA,PILOT,A3,USD,178.000,1.80,-,Aaa,-,AAA,-,-,-,-,-,Fixed,EDSF,-,-,45,-,1.100%,-,UKPrime
PILOT-2011-1,2011-11-09,AUTO,PILOT-2011-1,USOA,PILOT,A4,USD,50.460,2.17,-,Aaa,-,AAA,-,-,-,-,-,Fixed,Swaps,-,-,60,-,1.270%,-,UKPrime
NAROT-2011-B,2011-11-09,AUTO,NAROT-2011-B,USOA,NAROT,A-1,USD,293.000,0.31,-,P-1,-,F1+,-,-,-,-,-,Fixed,IntL,-,-,-9,0.41%,0.408%,100.00000,UKPrime
NAROT-2011-B,2011-11-09,AUTO,NAROT-2011-B,USOA,NAROT,A-2,USD,487.000,1.15,-,Aaa,-,AAA,-,-,-,-,-,Fixed,EDSF,-,-,12,0.74%,0.750%,99.98986,UKPrime
NAROT-2011-B,2011-11-09,AUTO,NAROT-2011-B,USOA,NAROT,A-3,USD,370.000,2.40,-,Aaa,-,AAA,-,-,-,-,-,Fixed,Swaps,-,-,26,0.95%,0.959%,99.98319,UKPrime
NAROT-2011-B,2011-11-09,AUTO,NAROT-2011-B,USOA,NAROT,A-4,USD,100.000,3.49,-,Aaa,-,AAA,-,-,-,-,-,Fixed,Swaps,-,-,37,1.24%,1.247%,99.98711,UKPrime
MBALT-2011-B,2011-11-09,AUTO,MBALT-2011-B,USOA,MBALT,A1,USD,197.150,0.27,-,P-1,-,F1+,-,-,-,-,-,Fixed,1mL,-,-,-,0.40%,0.400%,100.00000,UKPrime
MBALT-2011-B,2011-11-09,AUTO,MBALT-2011-B,USOA,MBALT,A4,USD,80.530,2.10,-,Aaa,-,AAA,-,-,-,-,-,Fixed,Swaps,-,-,60,1.24%,1.240%,99.99837,UKPrime
ALLYA-2011-5,2011-11-09,AUTO,ALLYA-2011-5,USOA,ALLYA,A1,USD,267.000,0.32,-,-,A-1+,F1+,-,-,-,-,-,Fixed,1mL,-,-,-8,-,0.430%,100.00000,UKPrime
SMAT-2011-4US,2011-11-10,AUTO,SMAT-2011-4US,USOA,SMAT,A2B,USD,123.000,1.15,-,Aaa,-,AAA,-,-,-,-,-,Floating,1mL,-,-,90,1mL+90,-,100.00000,UKPrime
SMAT-2011-4US,2011-11-10,AUTO,SMAT-2011-4US,USOA,SMAT,A4A,USD,30.000,3.55,-,Aaa,-,AAA,-,-,-,-,-,Fixed,Swaps,-,-,135,2.28%,2.290%,99.99616,UKPrime
SMAT-2011-4US,2011-11-10,AUTO,SMAT-2011-4US,USOA,SMAT,A3A,USD,25.000,2.35,-,Aaa,-,AAA,-,-,-,-,-,Fixed,Swaps,-,-,110,1.81%,1.830%,99.97913,UKPrime
SMAT-2011-4US,2011-11-10,AUTO,SMAT-2011-4US,USOA,SMAT,A2A,USD,35.000,1.15,-,Aaa,-,AAA,-,-,-,-,-,Fixed,EDSF,-,-,90,1.54%,1.550%,99.99656,UKPrime
SMAT-2011-4US,2011-11-10,AUTO,SMAT-2011-4US,USOA,SMAT,A1,USD,100.000,0.36,-,P-1,-,F1+,-,-,-,-,-,Floating,1mL,-,-,-,L+0,-,100.00000,UKPrime
SMAT-2011-4US,2011-11-10,AUTO,SMAT-2011-4US,USOA,SMAT,A4B,USD,51.000,3.55,-,Aaa,-,AAA,-,-,-,-,-,Floating,1mL,-,-,135,1mL+135,-,100.00000,UKPrime
VWALT-2011-A,2011-11-16,AUTO,VWALT-2011-A,USOA,VWALT,A1,USD,213.000,0.33,-,P-1,-,F1+,-,-,-,-,-,Fixed,1mL,-,-,-8,-,0.460%,-,UKPrime
VWALT-2011-A,2011-11-16,AUTO,VWALT-2011-A,USOA,VWALT,A2,USD,360.000,1.13,-,Aaa,-,AAA,-,-,-,-,-,Fixed,1mL,-,-,27,-,1.000%,-,UKPrime
VWALT-2011-A,2011-11-16,AUTO,VWALT-2011-A,USOA,VWALT,A4,USD,92.000,2.38,-,Aaa,-,AAA,-,-,-,-,-,Fixed,Swaps,-,-,60,-,1.400%,-,UKPrime
VWALT-2011-A,2011-11-16,AUTO,VWALT-2011-A,USOA,VWALT,A3,USD,335.000,1.88,-,Aaa,-,AAA,-,-,-,-,-,Fixed,EDSF,-,-,45,-,1.210%,-,UKPrime
MMCA-2012-A,2012-01-11,AUTO,MMCA-2012-A,USOA,MMCA,A3,USD,52.000,2.06,-,Aaa,AAA,-,-,-,-,-,-,Fixed,-,-,-,47,-,-,99.99077,UKPrime
MMCA-2012-A,2012-01-11,AUTO,MMCA-2012-A,USOA,MMCA,A4,USD,55.600,3.30,-,Aaa,AAA,-,-,-,-,-,-,Fixed,Swaps,-,-,80,-,-,99.99409,UKPrime
MMCA-2012-A,2012-01-11,AUTO,MMCA-2012-A,USOA,MMCA,B,USD,6.820,3.91,-,Aa3,AA,-,-,-,-,-,-,Fixed,Swaps,-,-,140,-,-,99.99615,UKPrime
MMCA-2012-A,2012-01-11,AUTO,MMCA-2012-A,USOA,MMCA,C,USD,6.920,3.91,-,Baa1,A,-,-,-,-,-,-,Fixed,Swaps,-,-,240,-,-,99.96522,UKPrime
ALLYA-2012-1,2012-01-11,AUTO,ALLYA-2012-1,USOA,ALLYA,A1,USD,380.000,0.27,-,P-1,A-1+,-,-,-,-,-,-,Fixed,1mL,-,-,-11,0.49%,0.490%,100.00000,UKPrime
ALLYA-2012-1,2012-01-11,AUTO,ALLYA-2012-1,USOA,ALLYA,A3,USD,465.000,0.27,-,Aaa,AAA,-,-,-,-,-,-,Fixed,Swaps,-,-,29,0.94%,0.930%,99.98554,UKPrime
ALLYA-2012-1,2012-01-11,AUTO,ALLYA-2012-1,USOA,ALLYA,A4,USD,109.740,3.33,-,Aaa,AAA,-,-,-,-,-,-,Fixed,Swaps,-,-,44,1.22%,1.210%,99.97095,UKPrime
ALLYA-2012-1,2012-01-11,AUTO,ALLYA-2012-1,USOA,ALLYA,B,USD,56.860,3.41,-,Aa2,AA+,-,-,-,-,-,-,Fixed,Swaps,-,-,44,1.85%,-,-,UKPrime
ALLYA-2012-1,2012-01-11,AUTO,ALLYA-2012-1,USOA,ALLYA,C,USD,44.670,3.41,-,A2,AA,-,-,-,-,-,-,Fixed,Swaps,-,-,-,2.30%,-,-,UKPrime
MMCA-2012-A,2012-01-11,AUTO,MMCA-2012-A,USOA,MMCA,A1,USD,48.000,0.33,-,P-1,A-1+,-,-,-,-,-,-,Fixed,-,-,-,-5,-,-,100.00000,UKPrime
ALLYA-2012-1,2012-01-11,AUTO,ALLYA-2012-1,USOA,ALLYA,A2,USD,565.000,1.13,-,Aaa,AAA,-,-,-,-,-,-,Fixed,EDSF,-,-,15,0.71%,0.710%,99.99894,UKPrime
MMCA-2012-A,2012-01-11,AUTO,MMCA-2012-A,USOA,MMCA,A2,USD,57.000,1.10,-,Aaa,AAA,-,-,-,-,-,-,Fixed,EDSF,-,-,26,-,-,99.98949,UKPrime
FORDO-2012-A,2012-01-18,AUTO,FORDO-2012-A,USOA,FORDO,C,USD,31.570,4.31,-,Aa3,A+,-,-,-,-,-,-,Fixed,Swaps,-,-,145,2.40%,2.410%,99.99613,UKPrime
FORDO-2012-A,2012-01-18,AUTO,FORDO-2012-A,USOA,FORDO,A1,USD,340.400,0.29,-,P-1,A-1+,-,-,-,-,-,-,Fixed,1mL,-,-,-15,0.45%,0.450%,100.00000,UKPrime
FORDO-2012-A,2012-01-18,AUTO,FORDO-2012-A,USOA,FORDO,A2,USD,454.500,1.05,-,Aaa,AAA,-,-,-,-,-,-,Fixed,EDSF,-,-,9,0.62%,0.630%,99.99458,UKPrime
FORDO-2012-A,2012-01-18,AUTO,FORDO-2012-A,USOA,FORDO,A3,USD,547.800,2.30,-,Aaa,AAA,-,-,-,-,-,-,Fixed,Swaps,-,-,23,0.84%,0.840%,99.99654,UKPrime
FORDO-2012-A,2012-01-18,AUTO,FORDO-2012-A,USOA,FORDO,A4,USD,157.160,3.62,-,Aaa,AAA,-,-,-,-,-,-,Fixed,Swaps,-,-,35,1.15%,1.160%,99.97450,UKPrime
FORDO-2012-A,2012-01-18,AUTO,FORDO-2012-A,USOA,FORDO,D,USD,31.570,4.31,-,A3,BBB+,-,-,-,-,-,-,Fixed,Swaps,-,-,200,2.94%,2.960%,99.98038,UKPrime
FORDO-2012-A,2012-01-18,AUTO,FORDO-2012-A,USOA,FORDO,B,USD,47.360,4.24,-,Aa1,AA+,-,-,-,-,-,-,Fixed,Swaps,-,-,95,1.88%,1.890%,99.97734,UKPrime
VALET-2012-1,2012-01-19,AUTO,VALET-2012-1,USOA,VALET,A2,USD,385.000,1.05,-,-,AAA,AAA,-,-,-,-,-,Fixed,EDSF,-,-,8,0.61%,0.620%,99.99456,UKPrime
VALET-2012-1,2012-01-19,AUTO,VALET-2012-1,USOA,VALET,A3,USD,490.000,2.40,-,-,AAA,AAA,-,-,-,-,-,Fixed,Swaps,-,-,22,0.85%,0.850%,99.99884,UKPrime
VALET-2012-1,2012-01-19,AUTO,VALET-2012-1,USOA,VALET,A4,USD,131.000,3.62,-,-,AAA,AAA,-,-,-,-,-,Fixed,Swaps,-,-,33,1.15%,1.150%,99.99916,UKPrime
VALET-2012-1,2012-01-19,AUTO,VALET-2012-1,USOA,VALET,A1,USD,244.000,0.29,-,-,A-1+,F1+,-,-,-,-,-,Fixed,1mL,-,-,-16,0.44%,0.440%,100.00000,UKPrime
FORDF-2012-1,2012-02-07,AUTO,FORDF-2012-1,USOA,FORDF,B,USD,61.765,1.92,-,Aa1,AA,-,-,-,-,-,-,Floating,1mL,-,-,-,1mL+90,-,100.00000,UKPrime
FORDF-2012-1,2012-02-07,AUTO,FORDF-2012-1,USOA,FORDF,C,USD,88.235,1.92,-,Aa3,A,-,-,-,-,-,-,Floating,1mL,-,-,-,1mL+150,-,100.00000,UKPrime
FORDF-2012-1,2012-02-07,AUTO,FORDF-2012-1,USOA,FORDF,A,USD,"1,350.000",1.92,-,Aaa,AAA,-,-,-,-,-,-,Floating,1mL,-,-,-,1mL+47,-,100.00000,UKPrime
FORDF-2012-2,2012-02-07,AUTO,FORDF-2012-2,USOA,FORDF,D,USD,25.490,4.92,-,A3,BBB,-,-,-,-,-,-,Fixed,Swaps,-,-,245,3.50%,3.534%,99.96275,UKPrime
FORDF-2012-2,2012-02-07,AUTO,FORDF-2012-2,USOA,FORDF,C,USD,42.484,4.92,-,Aa3,A,-,-,-,-,-,-,Fixed,Swaps,-,-,180,2.86%,2.884%,99.96874,UKPrime
FORDF-2012-2,2012-02-07,AUTO,FORDF-2012-2,USOA,FORDF,B,USD,29.739,4.92,-,Aa1,AA,-,-,-,-,-,-,Fixed,Swaps,-,-,125,2.32%,2.334%,99.98732,UKPrime
FORDF-2012-2,2012-02-07,AUTO,FORDF-2012-2,USOA,FORDF,A,USD,650.000,4.92,-,Aaa,AAA,-,-,-,-,-,-,Fixed,Swaps,-,-,85,1.92%,1.934%,99.97069,UKPrime
