Unnamed: 0,Issuance_Date,Asset_Class,Deal_Name,Region,Ticker,Tranche,Currency,Size(M),WAL,WALX,Moodys,S&P,Fitch,DBRS,Kroll,MorningStar,C/E,LTV,TYPE,Bench,Guidance-L,Guidance-H,Spread,Coupon,Yield,Issue_Price,Market_Type,ReinvestmentPeriod
AVOCE-(1),2014-06-09,CLOS,AVOCE-(1),USOA,AVOCE,D,USD,34.200,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,630,-,-,BS,-
CERB-II,2014-06-09,CLOS,CERB-II,USOA,CERB,A-T,USD,30.000,-,-,Aaa,-,-,-,-,-,-,-,Floating,3mL,-,-,-,200,-,-,Other,-
AVOCE-(1),2014-06-09,CLOS,AVOCE-(1),USOA,AVOCE,E,USD,5.100,-,-,B2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,740,-,-,BS,-
AVOCE-(1),2014-06-09,CLOS,AVOCE-(1),USOA,AVOCE,C,USD,33.700,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,415,-,-,BS,-
AVOCE-(1),2014-06-09,CLOS,AVOCE-(1),USOA,AVOCE,B,USD,28.800,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,310,-,-,BS,-
AVOCE-(1),2014-06-09,CLOS,AVOCE-(1),USOA,AVOCE,A2B,USD,5.000,-,-,Aa2,-,-,-,-,-,-,-,Fixed,-,-,-,-,0.04%,-,-,BS,-
AVOCE-(1),2014-06-09,CLOS,AVOCE-(1),USOA,AVOCE,A-2A,USD,64.100,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,210,-,-,BS,-
AVOCE-(1),2014-06-09,CLOS,AVOCE-(1),USOA,AVOCE,A-1B,USD,192.400,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,146,-,-,BS,-
CERB-II,2014-06-09,CLOS,CERB-II,USOA,CERB,Sub,USD,80.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Other,-
AVOCE-(1),2014-06-09,CLOS,AVOCE-(1),USOA,AVOCE,A-1A,USD,194.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,148,-,-,BS,-
CIFC-2014-III,2014-06-12,CLOS,CIFC-2014-III,USOA,CIFC,C-1,USD,55.000,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,280,-,-,BS,-
CIFC-2014-III,2014-06-12,CLOS,CIFC-2014-III,USOA,CIFC,C-2,USD,10.000,-,-,A2,-,-,-,-,-,-,-,Fixed,-,-,-,-,0.05%,-,-,BS,-
CIFC-2014-III,2014-06-12,CLOS,CIFC-2014-III,USOA,CIFC,D,USD,42.000,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,340,-,-,BS,-
AMMC-XIV,2014-06-12,CLOS,AMMC-XIV,USOA,AMMC,A-1,USD,256.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,145,-,-,BS,-
CIFC-2014-III,2014-06-12,CLOS,CIFC-2014-III,USOA,CIFC,Equity,USD,78.150,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
AMMC-XIV,2014-06-12,CLOS,AMMC-XIV,USOA,AMMC,A-2,USD,53.000,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,205,-,-,BS,-
CIFC-2014-III,2014-06-12,CLOS,CIFC-2014-III,USOA,CIFC,B-1,USD,43.500,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,200,-,-,BS,-
CIFC-2014-III,2014-06-12,CLOS,CIFC-2014-III,USOA,CIFC,B-2,USD,25.000,-,-,Aa2,-,-,-,-,-,-,-,Fixed,-,-,-,-,0.04%,-,-,BS,-
CIFC-2014-III,2014-06-12,CLOS,CIFC-2014-III,USOA,CIFC,E,USD,32.000,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,475,-,-,BS,-
SHACK-2014-VI,2014-06-12,CLOS,SHACK-2014-VI,USOA,SHACK,E,USD,20.500,-,-,-,BB,-,-,-,-,-,-,Floating,3mL,-,-,-,500,-,-,BS,-
AMMC-XIV,2014-06-12,CLOS,AMMC-XIV,USOA,AMMC,A-3,USD,23.250,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,280,-,-,BS,-
SHACK-2014-VI,2014-06-12,CLOS,SHACK-2014-VI,USOA,SHACK,F,USD,12.500,-,-,-,B,-,-,-,-,-,-,Floating,3mL,-,-,-,575,-,-,BS,-
AMMC-XIV,2014-06-12,CLOS,AMMC-XIV,USOA,AMMC,Equity,USD,40.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
AMMC-XIV,2014-06-12,CLOS,AMMC-XIV,USOA,AMMC,B-2,USD,20.000,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,480,-,-,BS,-
CIFC-2014-III,2014-06-12,CLOS,CIFC-2014-III,USOA,CIFC,A,USD,437.500,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,149,-,-,BS,-
SHACK-2014-VI,2014-06-12,CLOS,SHACK-2014-VI,USOA,SHACK,B-1,USD,25.000,-,-,-,AA,-,-,-,-,-,-,Floating,3mL,-,-,-,215,-,-,BS,-
SHACK-2014-VI,2014-06-12,CLOS,SHACK-2014-VI,USOA,SHACK,A-1,USD,159.500,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,148,-,-,BS,-
AMMC-XIV,2014-06-12,CLOS,AMMC-XIV,USOA,AMMC,B-1,USD,17.250,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,355,-,-,BS,-
SHACK-2014-VI,2014-06-12,CLOS,SHACK-2014-VI,USOA,SHACK,B-2,USD,37.500,-,-,-,AA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
SHACK-2014-VI,2014-06-12,CLOS,SHACK-2014-VI,USOA,SHACK,C,USD,39.000,-,-,-,A,-,-,-,-,-,-,Floating,3mL,-,-,-,310,-,-,BS,-
SHACK-2014-VI,2014-06-12,CLOS,SHACK-2014-VI,USOA,SHACK,D,USD,26.000,-,-,-,BBB,-,-,-,-,-,-,Floating,3mL,-,-,-,360,-,-,BS,-
SHACK-2014-VI,2014-06-12,CLOS,SHACK-2014-VI,USOA,SHACK,Equity,USD,44.750,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
SHACK-2014-VI,2014-06-12,CLOS,SHACK-2014-VI,USOA,SHACK,A-2,USD,153.500,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,148,-,-,BS,-
OZLM-VII,2014-06-13,CLOS,OZLM-VII,USOA,OZLM,B-1,USD,25.000,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,285,-,-,BS,-
MAGNE-IX,2014-06-13,CLOS,MAGNE-IX,USOA,MAGNE,A-1,USD,256.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,143,-,-,BS,-
MAGNE-IX,2014-06-13,CLOS,MAGNE-IX,USOA,MAGNE,Equity,USD,35.830,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
MAGNE-IX,2014-06-13,CLOS,MAGNE-IX,USOA,MAGNE,E,USD,5.000,-,-,B2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,730,-,-,BS,-
MAGNE-IX,2014-06-13,CLOS,MAGNE-IX,USOA,MAGNE,D,USD,20.000,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,615,-,-,BS,-
MAGNE-IX,2014-06-13,CLOS,MAGNE-IX,USOA,MAGNE,B,USD,28.000,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,310,-,-,BS,-
OZLM-VII,2014-06-13,CLOS,OZLM-VII,USOA,OZLM,A-1B,USD,190.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,149,-,-,BS,-
OZLM-VII,2014-06-13,CLOS,OZLM-VII,USOA,OZLM,A-1A,USD,310.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,142,-,-,BS,-
MAGNE-IX,2014-06-13,CLOS,MAGNE-IX,USOA,MAGNE,A-2,USD,40.000,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,195,-,-,BS,-
OZLM-VII,2014-06-13,CLOS,OZLM-VII,USOA,OZLM,E,USD,20.750,-,-,B2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,590,-,-,BS,-
OZLM-VII,2014-06-13,CLOS,OZLM-VII,USOA,OZLM,A-2A,USD,66.000,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,205,-,-,BS,-
OZLM-VII,2014-06-13,CLOS,OZLM-VII,USOA,OZLM,A2B,USD,40.000,-,-,Aa2,-,-,-,-,-,-,-,Fixed,-,-,-,-,0.04%,-,-,BS,-
MAGNE-IX,2014-06-13,CLOS,MAGNE-IX,USOA,MAGNE,C,USD,24.000,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,415,-,-,BS,-
OZLM-VII,2014-06-13,CLOS,OZLM-VII,USOA,OZLM,C,USD,50.000,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,360,-,-,BS,-
OZLM-VII,2014-06-13,CLOS,OZLM-VII,USOA,OZLM,B-2,USD,21.750,-,-,A2,-,-,-,-,-,-,-,Fixed,-,-,-,-,0.05%,-,-,BS,-
OZLM-VII,2014-06-13,CLOS,OZLM-VII,USOA,OZLM,Equity,USD,68.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
OZLM-VII,2014-06-13,CLOS,OZLM-VII,USOA,OZLM,D,USD,33.250,-,-,Ba2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,500,-,-,BS,-
TRNTS-II,2014-06-16,CLOS,TRNTS-II,USOA,TRNTS,A-1,USD,165.750,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,127,-,-,BS,-
TRNTS-II,2014-06-16,CLOS,TRNTS-II,USOA,TRNTS,F,USD,5.750,-,-,-,B,-,-,-,-,-,-,Floating,3mL,-,-,-,535,-,-,BS,-
TRNTS-II,2014-06-16,CLOS,TRNTS-II,USOA,TRNTS,X,USD,3.630,-,-,-,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,100,-,-,BS,-
TRNTS-II,2014-06-16,CLOS,TRNTS-II,USOA,TRNTS,E,USD,17.500,-,-,-,BB,-,-,-,-,-,-,Floating,3mL,-,-,-,475,-,-,BS,-
TRNTS-II,2014-06-16,CLOS,TRNTS-II,USOA,TRNTS,Equity,USD,34.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
TRNTS-II,2014-06-16,CLOS,TRNTS-II,USOA,TRNTS,C,USD,22.000,-,-,-,A,-,-,-,-,-,-,Floating,3mL,-,-,-,281,-,-,BS,-
TRNTS-II,2014-06-16,CLOS,TRNTS-II,USOA,TRNTS,B-2,USD,21.000,-,-,-,AA,-,-,-,-,-,-,Floating,3mL,-,-,-,230,-,-,BS,-
TRNTS-II,2014-06-16,CLOS,TRNTS-II,USOA,TRNTS,B-1,USD,42.750,-,-,-,AA,-,-,-,-,-,-,Floating,3mL,-,-,-,179,-,-,BS,-
TRNTS-II,2014-06-16,CLOS,TRNTS-II,USOA,TRNTS,A-2,USD,83.000,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,160,-,-,BS,-
TRNTS-II,2014-06-16,CLOS,TRNTS-II,USOA,TRNTS,D,USD,20.250,-,-,-,BBB,-,-,-,-,-,-,Floating,3mL,-,-,-,380,-,-,BS,-
COV-I,2014-06-18,CLOS,COV-I,USOA,COV,X,USD,3.500,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,100,-,-,BS,-
COV-I,2014-06-18,CLOS,COV-I,USOA,COV,D,USD,26.000,-,-,-,BBB,-,-,-,-,-,-,Floating,3mL,-,-,-,345,-,-,BS,-
COV-I,2014-06-18,CLOS,COV-I,USOA,COV,C,USD,40.000,-,-,-,A,-,-,-,-,-,-,Floating,3mL,-,-,-,292,-,-,BS,-
COV-I,2014-06-18,CLOS,COV-I,USOA,COV,B,USD,65.000,-,-,-,AA,-,-,-,-,-,-,Floating,3mL,-,-,-,205,-,-,BS,-
COV-I,2014-06-18,CLOS,COV-I,USOA,COV,A,USD,305.000,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,148,-,-,BS,-
COV-I,2014-06-18,CLOS,COV-I,USOA,COV,E,USD,26.500,-,-,-,BB-,-,-,-,-,-,-,Floating,3mL,-,-,-,490,-,-,BS,-
COV-I,2014-06-18,CLOS,COV-I,USOA,COV,Equity,USD,61.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
NEUB-XVII,2014-06-19,CLOS,NEUB-XVII,USOA,NEUB,A,USD,338.250,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,147,-,-,BS,-
NEUB-XVII,2014-06-19,CLOS,NEUB-XVII,USOA,NEUB,Equity,USD,57.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
NEUB-XVII,2014-06-19,CLOS,NEUB-XVII,USOA,NEUB,B,USD,74.250,-,-,-,AA,-,-,-,-,-,-,Floating,3mL,-,-,-,210,-,-,BS,-
NEUB-XVII,2014-06-19,CLOS,NEUB-XVII,USOA,NEUB,D,USD,28.880,-,-,-,BBB-,-,-,-,-,-,-,Floating,3mL,-,-,-,435,-,-,BS,-
NEUB-XVII,2014-06-19,CLOS,NEUB-XVII,USOA,NEUB,E-1,USD,23.130,-,-,-,BB-,-,-,-,-,-,-,Floating,3mL,-,-,-,635,-,-,BS,-
NEUB-XVII,2014-06-19,CLOS,NEUB-XVII,USOA,NEUB,E-2,USD,3.000,-,-,-,BB-,-,-,-,-,-,-,Floating,3mL,-,-,-,635,-,-,BS,-
NEUB-XVII,2014-06-19,CLOS,NEUB-XVII,USOA,NEUB,X,USD,4.000,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,100,-,-,BS,-
NEUB-XVII,2014-06-19,CLOS,NEUB-XVII,USOA,NEUB,C,USD,41.250,-,-,-,A,-,-,-,-,-,-,Floating,3mL,-,-,-,320,-,-,BS,-
WSTC-2014-1,2014-06-20,CLOS,WSTC-2014-1,USOA,WSTC,D,USD,20.500,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,635,-,-,BS,-
WSTC-2014-1,2014-06-20,CLOS,WSTC-2014-1,USOA,WSTC,A-1,USD,292.500,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,148,-,-,BS,-
WSTC-2014-1,2014-06-20,CLOS,WSTC-2014-1,USOA,WSTC,A-2,USD,49.500,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,210,-,-,BS,-
MIDO-III,2014-06-20,CLOS,MIDO-III,USOA,MIDO,Inc,Note,USD,44.250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
MIDO-III,2014-06-20,CLOS,MIDO-III,USOA,MIDO,F,USD,11.250,-,-,-,B,-,-,-,-,-,-,Floating,3mL,-,-,-,600,-,-,BS,-
WSTC-2014-1,2014-06-20,CLOS,WSTC-2014-1,USOA,WSTC,C,USD,29.250,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,435,-,-,BS,-
MIDO-III,2014-06-20,CLOS,MIDO-III,USOA,MIDO,D,USD,27.500,-,-,-,BBB,-,-,-,-,-,-,Floating,3mL,-,-,-,375,-,-,BS,-
MIDO-III,2014-06-20,CLOS,MIDO-III,USOA,MIDO,E,USD,23.750,-,-,-,BB,-,-,-,-,-,-,Floating,3mL,-,-,-,525,-,-,BS,-
WSTC-2014-1,2014-06-20,CLOS,WSTC-2014-1,USOA,WSTC,Equity,USD,50.630,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
MIDO-III,2014-06-20,CLOS,MIDO-III,USOA,MIDO,B,USD,62.500,-,-,-,AA,-,-,-,-,-,-,Floating,3mL,-,-,-,200,-,-,BS,-
WSTC-2014-1,2014-06-20,CLOS,WSTC-2014-1,USOA,WSTC,B,USD,20.250,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,320,-,-,BS,-
MIDO-III,2014-06-20,CLOS,MIDO-III,USOA,MIDO,C,USD,36.250,-,-,-,A,-,-,-,-,-,-,Floating,3mL,-,-,-,290,-,-,BS,-
MIDO-III,2014-06-20,CLOS,MIDO-III,USOA,MIDO,A,USD,312.500,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,146,-,-,BS,-
SLVER-(1),2014-06-25,CLOS,SLVER-(1),USOA,SLVER,Equity,USD,42.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
SLVER-(1),2014-06-25,CLOS,SLVER-(1),USOA,SLVER,D,USD,20.650,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,425,-,-,BS,-
SLVER-(1),2014-06-25,CLOS,SLVER-(1),USOA,SLVER,B,USD,31.500,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,215,-,-,BS,-
SLVER-(1),2014-06-25,CLOS,SLVER-(1),USOA,SLVER,A,USD,236.250,-,-,Aaa,-,-,-,-,-,-,-,Floating,3mL,-,-,-,151,-,-,BS,-
APID-XVIII,2014-06-25,CLOS,APID-XVIII,USOA,APID,A-1,USD,449.800,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,141,-,-,BS,-
SLVER-(1),2014-06-25,CLOS,SLVER-(1),USOA,SLVER,E,USD,15.400,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,630,-,-,BS,-
SLVER-(1),2014-06-25,CLOS,SLVER-(1),USOA,SLVER,C,USD,16.100,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,315,-,-,BS,-
APID-XVIII,2014-06-25,CLOS,APID-XVIII,USOA,APID,B,USD,31.300,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,280,-,-,BS,-
APID-XVIII,2014-06-25,CLOS,APID-XVIII,USOA,APID,C,USD,42.700,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,365,-,-,BS,-
APID-XVIII,2014-06-25,CLOS,APID-XVIII,USOA,APID,D,USD,39.850,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,520,-,-,BS,-
APID-XVIII,2014-06-25,CLOS,APID-XVIII,USOA,APID,E,USD,8.000,-,-,B2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,600,-,-,BS,-
APID-XVIII,2014-06-25,CLOS,APID-XVIII,USOA,APID,Equity,USD,67.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
APID-XVIII,2014-06-25,CLOS,APID-XVIII,USOA,APID,A-2A,USD,71.350,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,195,-,-,BS,-
APID-XVIII,2014-06-25,CLOS,APID-XVIII,USOA,APID,A2B,USD,23.000,-,-,Aa2,-,-,-,-,-,-,-,Fixed,-,-,-,-,0.02%,-,-,BS,-
JFIN-2014-II,2014-06-27,CLOS,JFIN-2014-II,USOA,JFIN,B-1,USD,25.000,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,265,-,-,BS,-
AVERY-V,2014-06-27,CLOS,AVERY-V,USOA,AVERY,Equity,USD,38.250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
AVERY-V,2014-06-27,CLOS,AVERY-V,USOA,AVERY,X,USD,2.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,100,-,-,BS,-
AVERY-V,2014-06-27,CLOS,AVERY-V,USOA,AVERY,C,USD,24.500,-,-,A2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,310,-,-,BS,-
AVERY-V,2014-06-27,CLOS,AVERY-V,USOA,AVERY,D,USD,25.000,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,350,-,-,BS,-
AVERY-V,2014-06-27,CLOS,AVERY-V,USOA,AVERY,E,USD,25.000,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,490,-,-,BS,-
AVERY-V,2014-06-27,CLOS,AVERY-V,USOA,AVERY,F,USD,5.000,-,-,B3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,550,-,-,BS,-
PEAKS-1,2014-06-27,CLOS,PEAKS-1,USOA,PEAKS,F,USD,4.100,-,-,-,B,-,-,-,-,-,-,Floating,3mL,-,-,-,660,-,-,MM,-
PEAKS-1,2014-06-27,CLOS,PEAKS-1,USOA,PEAKS,Equity,USD,22.250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,MM,-
AVERY-V,2014-06-27,CLOS,AVERY-V,USOA,AVERY,B,USD,43.500,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,210,-,-,BS,-
PEAKS-1,2014-06-27,CLOS,PEAKS-1,USOA,PEAKS,E,USD,8.500,-,-,-,BB,-,-,-,-,-,-,Floating,3mL,-,-,-,550,-,-,MM,-
PEAKS-1,2014-06-27,CLOS,PEAKS-1,USOA,PEAKS,D,USD,9.750,-,-,-,BBB,-,-,-,-,-,-,Floating,3mL,-,-,-,450,-,-,MM,-
PEAKS-1,2014-06-27,CLOS,PEAKS-1,USOA,PEAKS,C,USD,17.250,-,-,-,A,-,-,-,-,-,-,Floating,3mL,-,-,-,350,-,-,MM,-
PEAKS-1,2014-06-27,CLOS,PEAKS-1,USOA,PEAKS,A,USD,72.150,-,-,-,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,175,-,-,MM,-
AVERY-V,2014-06-27,CLOS,AVERY-V,USOA,AVERY,A,USD,152.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,146,-,-,BS,-
AVERY-V,2014-06-27,CLOS,AVERY-V,USOA,AVERY,A,USD,100.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,146,-,-,BS,-
PEAKS-1,2014-06-27,CLOS,PEAKS-1,USOA,PEAKS,B,USD,16.000,-,-,-,AA,-,-,-,-,-,-,Floating,3mL,-,-,-,280,-,-,MM,-
JFIN-2014-II,2014-06-27,CLOS,JFIN-2014-II,USOA,JFIN,A-1A,USD,312.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,150,-,-,BS,-
DRSLF-XXIII(R),2014-06-27,CLOS,DRSLF-XXIII(R),USOA,DRSLF,D-R,USD,16.250,-,-,-,BB,-,-,-,-,-,-,Floating,3mL,-,-,-,600,-,-,BS,-
DRSLF-XXIII(R),2014-06-27,CLOS,DRSLF-XXIII(R),USOA,DRSLF,C-R,USD,20.250,-,-,-,BBB,-,-,-,-,-,-,Floating,3mL,-,-,-,390,-,-,BS,-
DRSLF-XXIII(R),2014-06-27,CLOS,DRSLF-XXIII(R),USOA,DRSLF,A2R,USD,34.750,-,-,-,AA,-,-,-,-,-,-,Floating,3mL,-,-,-,190,-,-,BS,-
DRSLF-XXIII(R),2014-06-27,CLOS,DRSLF-XXIII(R),USOA,DRSLF,A-1R,USD,270.500,-,-,Aaa,AAA,-,-,-,-,-,-,Floating,3mL,-,-,-,125,-,-,BS,-
DRSLF-XXIII(R),2014-06-27,CLOS,DRSLF-XXIII(R),USOA,DRSLF,E-R,USD,9.000,-,-,-,B,-,-,-,-,-,-,Floating,3mL,-,-,-,700,-,-,BS,-
DRSLF-XXIII(R),2014-06-27,CLOS,DRSLF-XXIII(R),USOA,DRSLF,B-R,USD,28.750,-,-,-,A,-,-,-,-,-,-,Floating,3mL,-,-,-,295,-,-,BS,-
JFIN-2014-II,2014-06-27,CLOS,JFIN-2014-II,USOA,JFIN,E,USD,4.600,-,-,B2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,525,-,-,BS,-
JFIN-2014-II,2014-06-27,CLOS,JFIN-2014-II,USOA,JFIN,Equity,USD,55.280,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
JFIN-2014-II,2014-06-27,CLOS,JFIN-2014-II,USOA,JFIN,C,USD,34.800,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,325,-,-,BS,-
JFIN-2014-II,2014-06-27,CLOS,JFIN-2014-II,USOA,JFIN,B-2,USD,2.500,-,-,A2,-,-,-,-,-,-,-,Fixed,-,-,-,-,0.06%,-,-,BS,-
JFIN-2014-II,2014-06-27,CLOS,JFIN-2014-II,USOA,JFIN,A2B,USD,10.000,-,-,Aa2,-,-,-,-,-,-,-,Fixed,-,-,-,-,0.04%,-,-,BS,-
JFIN-2014-II,2014-06-27,CLOS,JFIN-2014-II,USOA,JFIN,A-2A,USD,52.700,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,200,-,-,BS,-
JFIN-2014-II,2014-06-27,CLOS,JFIN-2014-II,USOA,JFIN,A-1B,USD,31.750,-,-,Aaa,-,AAA,-,-,-,-,-,Fixed,-,-,-,-,0.03%,-,-,BS,-
JFIN-2014-II,2014-06-27,CLOS,JFIN-2014-II,USOA,JFIN,D,USD,33.900,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,450,-,-,BS,-
ADML-2017-1,2014-07-01,CLOS,ADML-2017-1,USOA,ADML,B-1,USD,46.630,-,-,Aa2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,200,-,-,BS,-
ADML-2017-1,2014-07-01,CLOS,ADML-2017-1,USOA,ADML,A-2,USD,105.000,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,143,-,-,BS,-
ADML-2017-1,2014-07-01,CLOS,ADML-2017-1,USOA,ADML,Equity,USD,48.250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,BS,-
ADML-2017-1,2014-07-01,CLOS,ADML-2017-1,USOA,ADML,B-2,USD,25.000,-,-,Aa2,-,-,-,-,-,-,-,Fixed,-,-,-,-,0.04%,-,-,BS,-
ADML-2017-1,2014-07-01,CLOS,ADML-2017-1,USOA,ADML,A-1,USD,230.650,-,-,Aaa,-,AAA,-,-,-,-,-,Floating,3mL,-,-,-,148,-,-,BS,-
ADML-2017-1,2014-07-01,CLOS,ADML-2017-1,USOA,ADML,F,USD,11.750,-,-,B2,-,-,-,-,-,-,-,Floating,3mL,-,-,-,569,-,-,BS,-
ADML-2017-1,2014-07-01,CLOS,ADML-2017-1,USOA,ADML,E-1,USD,22.750,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,500,-,-,BS,-
ADML-2017-1,2014-07-01,CLOS,ADML-2017-1,USOA,ADML,E-2,USD,6.000,-,-,Ba3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,625,-,-,BS,-
ADML-2017-1,2014-07-01,CLOS,ADML-2017-1,USOA,ADML,D-2,USD,2.000,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,425,-,-,BS,-
ADML-2017-1,2014-07-01,CLOS,ADML-2017-1,USOA,ADML,D-1,USD,30.380,-,-,Baa3,-,-,-,-,-,-,-,Floating,3mL,-,-,-,350,-,-,BS,-
ADML-2017-1,2014-07-01,CLOS,ADML-2017-1,USOA,ADML,C-2,USD,7.000,-,-,A2,-,-,-,-,-,-,-,Fixed,-,-,-,-,0.05%,-,-,BS,-
